,PseudoTime
C_242631,0.232323232323232
C_591768,0.232323232323232
C_590964,0.232323232323232
C_305745,0.232323232323232
C_244842,0.232323232323232
C_377904,0.232323232323232
C_253686,0.232323232323232
C_380316,0.232323232323232
C_574080,0.232323232323232
C_96906,0.232323232323232
C_40023,0.232323232323232
C_177306,0.232323232323232
C_22134,0.232323232323232
C_235797,0.232323232323232
C_590361,0.232323232323232
C_9270,0.232323232323232
C_383331,0.232323232323232
C_446445,0.232323232323232
C_301926,0.232323232323232
C_370066,0.242424242424242
C_590965,0.242424242424242
C_450265,0.242424242424242
C_521620,0.242424242424242
C_122233,0.242424242424242
C_269164,0.242424242424242
C_514786,0.242424242424242
C_504535,0.242424242424242
C_185950,0.242424242424242
C_332680,0.242424242424242
C_317605,0.242424242424242
C_331474,0.242424242424242
C_139117,0.242424242424242
C_568252,0.242424242424242
C_107761,0.242424242424242
C_345142,0.242424242424242
C_241225,0.242424242424242
C_299113,0.242424242424242
C_429964,0.242424242424242
C_108163,0.242424242424242
C_203839,0.242424242424242
C_46657,0.242424242424242
C_340921,0.242424242424242
C_533278,0.242424242424242
C_307354,0.242424242424242
C_178714,0.242424242424242
C_403834,0.242424242424242
C_447250,0.242424242424242
C_508354,0.242424242424242
C_574483,0.242424242424242
C_163037,0.252525252525253
C_219116,0.252525252525253
C_130073,0.252525252525253
C_549359,0.252525252525253
C_231980,0.252525252525253
C_524636,0.252525252525253
C_21734,0.252525252525253
C_229367,0.252525252525253
C_578303,0.252525252525253
C_459311,0.252525252525253
C_481823,0.252525252525253
C_500717,0.252525252525253
C_110375,0.252525252525253
C_392579,0.252525252525253
C_7061,0.252525252525253
C_531671,0.252525252525253
